9.744712029095583716e+01,6.200000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.065569077402520008e+02,6.800000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.808393674630238195e+02,6.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.808393674630238195e+02,7.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.164538341557552741e+02,7.400000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.083993902948384829e+02,7.700000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.074702526637398705e+02,7.700000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.074702526637398705e+02,7.800000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.074702526637398705e+02,7.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.062558995262964885e+02,7.900000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.065569077402520008e+02,7.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
9.644766264694604274e+01,7.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
9.546849855915978367e+01,8.000000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
4.923375449255098601e+01,8.000000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.030536669378327588e+02,8.000000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01
1.306062098344060871e+02,8.100000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.093447338148516224e+02,8.500000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.077781903504554606e+02,9.100000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.065569077402520008e+02,8.800000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
3.901928260612962163e+01,9.100000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.099841767026577628e+02,9.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
1.126185282404459684e+02,1.000000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01
1.168154920258042040e+02,1.110000000000000000e+02,8.300000000000000000e+01,8.300000000000000000e+01
1.679222697870935406e+02,1.210000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.717561115630545885e+02,1.260000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
1.348193133774514649e+02,1.180000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
1.333850653627977181e+02,1.170000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01
1.053629928075881139e+02,1.150000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
3.910040377578893356e+01,1.120000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
1.153821731052422024e+02,1.100000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
1.157371951763352484e+02,1.110000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01
1.270763122713140376e+02,1.120000000000000000e+02,8.200000000000000000e+01,8.200000000000000000e+01
1.190335076971802408e+02,1.170000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01
1.160944087416943091e+02,1.120000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01
1.190335076971802408e+02,1.170000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
1.132969531093643241e+02,1.180000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
1.190335076971802408e+02,1.200000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01
1.225230893560552374e+02,1.240000000000000000e+02,7.500000000000000000e+01,7.500000000000000000e+01
1.297054773527895009e+02,1.320000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01
1.241405558822077779e+02,1.270000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01
4.005813464569644111e+01,1.260000000000000000e+02,7.500000000000000000e+01,7.500000000000000000e+01
1.179140703207177268e+02,1.320000000000000000e+02,7.400000000000000000e+01,7.400000000000000000e+01
1.233265194501933024e+02,1.340000000000000000e+02,7.300000000000000000e+01,7.300000000000000000e+01
1.241405558822077779e+02,1.360000000000000000e+02,7.000000000000000000e+01,7.000000000000000000e+01
1.168154920258042040e+02,1.350000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01
1.171794032159157553e+02,1.320000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01
1.112857645926300449e+02,1.250000000000000000e+02,7.300000000000000000e+01,7.300000000000000000e+01
1.080878977939912460e+02,1.160000000000000000e+02,7.400000000000000000e+01,7.400000000000000000e+01
1.132969531093643241e+02,1.090000000000000000e+02,7.300000000000000000e+01,7.300000000000000000e+01
1.044849678675248725e+02,1.020000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01
1.087126833303726983e+02,1.120000000000000000e+02,7.000000000000000000e+01,7.000000000000000000e+01
1.516717275496328909e+02,1.150000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01
5.614117676464023532e+01,1.110000000000000000e+02,7.100000000000000000e+01,7.100000000000000000e+01
1.129567220189458112e+02,1.160000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01
1.357927380227760068e+02,1.180000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01
1.153821731052422024e+02,1.210000000000000000e+02,6.900000000000000000e+01,6.900000000000000000e+01
1.153821731052422024e+02,1.220000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01
6.462987703145869034e+01,1.120000000000000000e+02,7.600000000000000000e+01,7.600000000000000000e+01
1.036214557363883131e+02,1.040000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01
1.292597540629173807e+02,9.100000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.071640696077178205e+02,8.400000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
1.096635231262651757e+02,8.300000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.112857645926300449e+02,8.400000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.103067109451875467e+02,8.000000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.132969531093643241e+02,8.300000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.306062098344060871e+02,8.300000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
2.066735628148843773e+02,8.300000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.139836013100271401e+02,8.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01
1.160944087416943091e+02,8.600000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.157371951763352484e+02,8.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
6.332422295001507706e+01,8.600000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.146786232692346204e+02,8.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
1.146786232692346204e+02,8.700000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
1.757691048238736187e+02,8.600000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
1.146786232692346204e+02,8.500000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01
1.116159894133796939e+02,8.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
1.132969531093643241e+02,8.900000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.139836013100271401e+02,8.600000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.143300560252551890e+02,8.700000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01
1.143300560252551890e+02,8.700000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01
1.150293224229631619e+02,9.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.157371951763352484e+02,9.100000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01
1.143300560252551890e+02,8.600000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.153821731052422024e+02,8.900000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.150293224229631619e+02,8.800000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.157371951763352484e+02,9.100000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.150293224229631619e+02,9.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.143300560252551890e+02,8.800000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.164538341557552741e+02,9.400000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01
1.157371951763352484e+02,9.000000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01
1.182848692839904317e+02,9.200000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.179140703207177268e+02,9.200000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
1.182848692839904317e+02,9.100000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.190335076971802408e+02,9.200000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01
1.175455888509654869e+02,9.000000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
6.166325972509664552e+02,8.800000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.126185282404459684e+02,8.900000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.103067109451875467e+02,8.600000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01
1.096635231262651757e+02,8.900000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.099841767026577628e+02,9.100000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
9.977344411753038855e+01,8.800000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.099841767026577628e+02,9.000000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.096635231262651757e+02,9.000000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.099841767026577628e+02,9.000000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.090277925574172571e+02,8.900000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
4.368709457875604585e+01,9.000000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.093447338148516224e+02,9.100000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.090277925574172571e+02,8.900000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.096635231262651757e+02,9.000000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.099841767026577628e+02,8.900000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01
1.106311424479675196e+02,9.100000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01
1.109574880009113684e+02,9.200000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.109574880009113684e+02,9.300000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01
1.093447338148516224e+02,9.000000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.245516173255263368e+02,9.000000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.099841767026577628e+02,9.200000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.109574880009113684e+02,9.400000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.266484459000301541e+02,9.400000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.050686827718127319e+02,9.400000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.096635231262651757e+02,9.800000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
4.035900046385081197e+01,9.700000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.093447338148516224e+02,9.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.093447338148516224e+02,9.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.090277925574172571e+02,9.900000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.083993902948384829e+02,9.700000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.093447338148516224e+02,9.800000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.090277925574172571e+02,9.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.093447338148516224e+02,9.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.093447338148516224e+02,9.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.106311424479675196e+02,9.900000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01
1.087126833303726983e+02,1.000000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.077781903504554606e+02,9.900000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01
1.179140703207177268e+02,9.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01
1.096635231262651757e+02,9.900000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01
1.106311424479675196e+02,1.020000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01
1.112857645926300449e+02,1.010000000000000000e+02,9.200000000000000000e+01,9.200000000000000000e+01
1.080878977939912460e+02,9.400000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01
1.033367814074421887e+02,8.600000000000000000e+01,9.900000000000000000e+01,9.900000000000000000e+01
1.008434006228122115e+02,8.300000000000000000e+01,9.900000000000000000e+01,9.900000000000000000e+01
9.644766264694604274e+01,7.800000000000000000e+01,1.030000000000000000e+02,1.030000000000000000e+02
9.356862794106704939e+01,7.900000000000000000e+01,1.020000000000000000e+02,1.020000000000000000e+02
9.085649379784771895e+01,7.800000000000000000e+01,1.010000000000000000e+02,1.010000000000000000e+02
8.913409581115865876e+01,7.900000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02
8.998705366581090459e+01,8.100000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02
9.219261870663959257e+01,8.700000000000000000e+01,9.800000000000000000e+01,9.800000000000000000e+01
9.498633442502261914e+01,9.400000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01
1.013870308148489414e+02,1.080000000000000000e+02,9.100000000000000000e+01,9.100000000000000000e+01
1.071640696077178205e+02,1.180000000000000000e+02,8.900000000000000000e+01,8.900000000000000000e+01
6.518992795894099856e+01,1.280000000000000000e+02,8.600000000000000000e+01,8.600000000000000000e+01
3.761458843230895582e+04,1.380000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
1.182848692839904317e+02,1.370000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.190335076971802408e+02,1.380000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.179140703207177268e+02,1.370000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.160944087416943091e+02,1.350000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
1.116159894133796939e+02,1.270000000000000000e+02,8.700000000000000000e+01,8.700000000000000000e+01
1.047760123462644941e+02,1.140000000000000000e+02,9.200000000000000000e+01,9.200000000000000000e+01
9.669560008305644772e+01,9.900000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01
9.063756248749146494e+01,8.600000000000000000e+01,9.900000000000000000e+01,9.900000000000000000e+01
8.666955859979022136e+01,7.700000000000000000e+01,1.010000000000000000e+02,1.010000000000000000e+02
8.106592334549344514e+01,6.200000000000000000e+01,1.070000000000000000e+02,1.070000000000000000e+02
7.986112193696169470e+01,5.800000000000000000e+01,1.100000000000000000e+02,1.100000000000000000e+02
7.869160759897270907e+01,5.600000000000000000e+01,1.100000000000000000e+02,1.100000000000000000e+02
7.676446618838562586e+01,5.200000000000000000e+01,1.090000000000000000e+02,1.090000000000000000e+02
7.553130207290955411e+01,4.700000000000000000e+01,1.120000000000000000e+02,1.120000000000000000e+02
7.478049390121064732e+01,4.400000000000000000e+01,1.140000000000000000e+02,1.140000000000000000e+02
7.448433352932465823e+01,4.300000000000000000e+01,1.130000000000000000e+02,1.130000000000000000e+02
7.289648920990107683e+01,3.800000000000000000e+01,1.150000000000000000e+02,1.150000000000000000e+02
7.192081918223509263e+01,3.400000000000000000e+01,1.180000000000000000e+02,1.180000000000000000e+02
7.070411359456571176e+01,3.000000000000000000e+01,1.200000000000000000e+02,1.200000000000000000e+02
6.814237034838579632e+01,2.400000000000000000e+01,1.210000000000000000e+02,1.210000000000000000e+02
6.633966213811103785e+01,1.800000000000000000e+01,1.230000000000000000e+02,1.230000000000000000e+02
6.507714261645148213e+01,1.400000000000000000e+01,1.240000000000000000e+02,1.240000000000000000e+02
6.507714261645148213e+01,1.400000000000000000e+01,1.240000000000000000e+02,1.240000000000000000e+02
6.496474686063723425e+01,1.400000000000000000e+01,1.250000000000000000e+02,1.250000000000000000e+02
6.541667553445036276e+01,1.700000000000000000e+01,1.230000000000000000e+02,1.230000000000000000e+02
6.681099188687203139e+01,2.400000000000000000e+01,1.210000000000000000e+02,1.210000000000000000e+02
6.901759345377790567e+01,3.600000000000000000e+01,1.150000000000000000e+02,1.150000000000000000e+02
7.289648920990107683e+01,5.400000000000000000e+01,1.080000000000000000e+02,1.080000000000000000e+02
1.607461044115767379e+02,7.500000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02
8.414896741008715253e+01,9.200000000000000000e+01,9.500000000000000000e+01,9.500000000000000000e+01
9.380196616535899068e+01,1.100000000000000000e+02,8.800000000000000000e+01,8.800000000000000000e+01
1.109574880009113684e+02,1.260000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01
6.507714261645148213e+01,1.340000000000000000e+02,8.300000000000000000e+01,8.300000000000000000e+01
1.201744039370893091e+02,1.380000000000000000e+02,8.200000000000000000e+01,8.200000000000000000e+01
1.213373820397063128e+02,1.400000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01
1.209472296858808846e+02,1.380000000000000000e+02,8.300000000000000000e+01,8.300000000000000000e+01
1.213373820397063128e+02,1.400000000000000000e+02,8.200000000000000000e+01,8.200000000000000000e+01
1.205595783086825463e+02,1.420000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
1.225230893560552374e+02,1.460000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01
1.233265194501933024e+02,1.500000000000000000e+02,7.900000000000000000e+01,7.900000000000000000e+01
1.233265194501933024e+02,1.540000000000000000e+02,7.500000000000000000e+01,7.500000000000000000e+01
1.153821731052422024e+02,1.480000000000000000e+02,7.200000000000000000e+01,7.200000000000000000e+01
1.106311424479675196e+02,1.410000000000000000e+02,7.400000000000000000e+01,7.400000000000000000e+01
1.283774349225561764e+02,1.490000000000000000e+02,7.100000000000000000e+01,7.100000000000000000e+01
1.292597540629173807e+02,1.530000000000000000e+02,7.100000000000000000e+01,7.100000000000000000e+01
1.157371951763352484e+02,1.520000000000000000e+02,7.000000000000000000e+01,7.000000000000000000e+01
