1.362324218750000000e+03,0.000000000000000000e+00,3.584217342891497537e+02
0.000000000000000000e+00,1.102918212890625000e+03,2.150828488251281669e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
