1.179983049932542144e+03,0.000000000000000000e+00,3.468677826349162387e+02
0.000000000000000000e+00,9.736222258384591441e+02,2.400049335033227180e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
