6.796601255910182999e+02,0.000000000000000000e+00,2.939138483383804896e+02
0.000000000000000000e+00,6.512473929694102708e+02,3.265554523294533737e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
