7.445480346679687500e+02,0.000000000000000000e+00,2.958963413632318407e+02
0.000000000000000000e+00,6.690043334960937500e+02,3.356536592327574908e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
